id,run no.,batch_size,train_k,train_n,ch_conv,l_hidden,dropout,nan_mode,class_importance,lr,all_best_val_runs,all_test_runs
"train(k)[1200, 900, 400, 40]__batch128_model[128, 128, 16][32, 16]_None_do[0.4, 0.0]_lr[0.01]_multi",0,128.0,"[1200, 900, 400, 40]",,"[128, 128, 16]","[32, 16]","[0.4, 0.0]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  16.88, tss: [  25.10   16.16   26.27    0.00],hss2: [  26.74   18.83   12.31    0.00] cm: [[288, 81, 610, 0], [48, 183, 542, 0], [4, 25, 368, 0], [0, 0, 35, 0]])","Metric(avg tss:  10.94, tss: [  17.52   -7.25   46.61  -13.12],hss2: [   7.54   -6.56    3.82   -0.22] cm: [[62207, 52610, 85310, 43897], [4106, 6556, 31600, 4818], [86, 241, 4446, 346], [0, 0, 393, 14]])"
"train(k)[800, 900, 400, 80]__batch128_model[16, 32, 64][64, 16]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_multi",0,128.0,"[800, 900, 400, 80]",,"[16, 32, 64]","[64, 16]","[0.6000000000000001, 0.2]",avg,,0.01,"Metric(avg tss:  57.69, tss: [  65.91   38.06   55.00   71.77],hss2: [  65.52   39.49   49.23   52.20] cm: [[624, 128, 31, 4], [183, 479, 193, 38], [2, 69, 273, 53], [0, 2, 20, 71]])","Metric(avg tss:  46.03, tss: [  64.18   23.20   56.20   40.52],hss2: [  45.17   18.93   16.47    7.71] cm: [[207253, 56058, 10177, 754], [6459, 22003, 19414, 2833], [29, 564, 3720, 1376], [0, 0, 316, 229]])"
"train(k)[800, 900, 600, 160]__batchNone_model[16, 16, 16][64, 8]_None_do[0.4, 0.4]_lr[0.01]_multi",0,,"[800, 900, 600, 160]",,"[16, 16, 16]","[64, 8]","[0.4, 0.4]",,,0.01,"Metric(avg tss:  52.95, tss: [  66.10   42.12   54.05   49.54],hss2: [  65.98   43.24   51.09   46.49] cm: [[496, 111, 38, 2], [151, 482, 165, 18], [4, 106, 376, 50], [0, 3, 51, 61]])","Metric(avg tss:  39.25, tss: [  63.89   27.18   59.61    6.31],hss2: [  43.11   20.60   17.61    1.44] cm: [[175200, 59303, 9155, 366], [4149, 24118, 16962, 1851], [8, 670, 3516, 925], [0, 45, 332, 30]])"
"train(n)[800, 1200, 800, 40]__batchNone_model[64, 16, 128][8, 32]_avg_do[0.0, 0.6000000000000001]_lr[0.01]_multi",0,,,"[800, 1200, 800, 40]","[64, 16, 128]","[8, 32]","[0.0, 0.6000000000000001]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  44.00, tss: [  72.97   34.95   65.53    2.57],hss2: [  70.39   37.06   55.97    4.06] cm: [[662, 105, 23, 0], [205, 532, 470, 0], [17, 44, 739, 8], [0, 0, 34, 1]])","Metric(avg tss:  39.11, tss: [  64.54   13.20   78.33    0.36],hss2: [  43.69   11.59   14.27    0.67] cm: [[200730, 51483, 22019, 10], [4918, 16054, 29722, 15], [9, 303, 5370, 7], [0, 0, 543, 2]])"
"train(n)[1600, 300, 200, 120]__batch1024_model[128, 64, 16][32, 32]_None_do[0.2, 0.2]_lr[0.01]_multi",0,1024.0,,"[1600, 300, 200, 120]","[128, 64, 16]","[32, 32]","[0.2, 0.2]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  67.00, tss: [  76.50   25.96   71.54   94.00],hss2: [  73.06   30.62   51.44   75.52] cm: [[1295, 88, 59, 2], [68, 89, 109, 18], [2, 3, 132, 26], [0, 0, 3, 81]])","Metric(avg tss:  36.93, tss: [  46.41   12.80   56.95   31.58],hss2: [  52.11   17.91   22.29    8.36] cm: [[232895, 6220, 4639, 270], [25322, 7283, 13174, 1301], [468, 452, 3233, 966], [0, 0, 275, 132]])"
"train(n)[1600, 600, 800, 120]__batch128_model[128, 128, 16][8, 0]_0_do[0.2, 0.4]_lr[0.01]_multi",0,128.0,,"[1600, 600, 800, 120]","[128, 128, 16]","[8, 0]","[0.2, 0.4]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  7.30, tss: [  14.25    0.00   14.95    0.00],hss2: [  13.87    0.00    8.38    0.00] cm: [[304, 0, 1310, 0], [62, 0, 536, 0], [7, 0, 799, 0], [0, 0, 102, 0]])","Metric(avg tss:  5.25, tss: [   5.68    0.00   15.32    0.00],hss2: [   2.33    0.00    0.66    0.00] cm: [[58442, 0, 215800, 0], [8602, 0, 42107, 0], [300, 0, 5389, 0], [1, 0, 544, 0]])"
"train(n)[400, 900, 800, 160]__batch1024_model[128, 128, 64][64, 32]_None_do[0.0, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,,"[400, 900, 800, 160]","[128, 128, 64]","[64, 32]","[0.0, 0.6000000000000001]",,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  49.71, tss: [  65.08   38.13   56.40   39.24],hss2: [  64.94   40.16   51.25   42.90] cm: [[264, 87, 18, 0], [106, 414, 298, 10], [1, 55, 598, 42], [0, 0, 76, 55]])","Metric(avg tss:  37.26, tss: [  60.59    7.41   69.19   11.86],hss2: [  38.39    6.30   10.93    3.95] cm: [[163162, 53612, 26881, 369], [3300, 13646, 28875, 1259], [1, 228, 4527, 363], [0, 0, 356, 51]])"
"train(k)[1600, 900, 400, 120]__batchNone_model[16, 128, 16][16, 8]_0_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_multi",0,,"[1600, 900, 400, 120]",,"[16, 128, 16]","[16, 8]","[0.6000000000000001, 0.6000000000000001]",0,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  23.72, tss: [  46.40    3.80   18.78   25.90],hss2: [  46.15    5.08   17.50    6.05] cm: [[1084, 57, 109, 323], [232, 59, 214, 378], [68, 4, 136, 210], [21, 0, 32, 72]])","Metric(avg tss:  19.50, tss: [  31.18   -1.72    3.86   44.69],hss2: [  17.40   -2.66    0.57    0.54] cm: [[147566, 6783, 56009, 63884], [11991, 366, 15506, 22846], [822, 75, 1471, 3321], [75, 3, 75, 392]])"
"train(n)[1600, 900, 600, 80]__batchNone_model[128, 32, 128][16, 8]_avg_do[0.2, 0.2]_lr[0.01]_multi",0,,,"[1600, 900, 600, 80]","[128, 32, 128]","[16, 8]","[0.2, 0.2]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  61.65, tss: [  74.15   38.50   74.53   59.40],hss2: [  74.15   42.87   63.36   60.21] cm: [[1391, 144, 66, 0], [191, 405, 273, 4], [10, 37, 563, 23], [0, 1, 28, 44]])","Metric(avg tss:  40.40, tss: [  62.67   28.98   65.46    4.48],hss2: [  54.37   29.62   21.20    3.19] cm: [[238467, 26944, 8715, 116], [13730, 19798, 16555, 626], [73, 1225, 4173, 218], [24, 67, 428, 26]])"
"train(n)[1600, 600, 600, 80]__batch1024_model[64, 64, 16][16, 16]_None_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,,"[1600, 600, 600, 80]","[64, 64, 16]","[16, 16]","[0.4, 0.6000000000000001]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  4.78, tss: [   7.38    0.00   25.64  -13.92],hss2: [   7.01    0.00   15.83   -4.68] cm: [[520, 0, 601, 315], [191, 0, 335, 27], [128, 0, 384, 7], [10, 0, 59, 0]])","Metric(avg tss:  8.96, tss: [  13.88   -4.33   28.74   -2.45],hss2: [   6.88   -3.87    2.37   -0.26] cm: [[94415, 52331, 92184, 5094], [12049, 7942, 24950, 2139], [982, 573, 3535, 29], [19, 9, 379, 0]])"
"train(k)[800, 600, 200, 120]__batch1024_model[16, 16, 128][32, 32]_0_do[0.4, 0.0]_lr[0.01]_multi",0,1024.0,"[800, 600, 200, 120]",,"[16, 16, 128]","[32, 32]","[0.4, 0.0]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  61.57, tss: [  63.23   37.38   50.76   94.92],hss2: [  63.46   38.74   41.72   77.92] cm: [[623, 138, 40, 3], [128, 327, 129, 21], [1, 46, 121, 27], [0, 0, 2, 103]])","Metric(avg tss:  22.96, tss: [  26.69   -5.09   18.30   51.96],hss2: [  12.69   -4.21    5.21    0.54] cm: [[108253, 66802, 21029, 78158], [7161, 9567, 12067, 21914], [117, 386, 1621, 3565], [0, 10, 81, 454]])"
"train(n)[400, 300, 400, 40]__batchNone_model[128, 128, 16][16, 0]_avg_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_multi",0,,,"[400, 300, 400, 40]","[128, 128, 16]","[16, 0]","[0.6000000000000001, 0.6000000000000001]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  35.70, tss: [  73.77    5.57   55.65    7.82],hss2: [  66.98    7.61   52.85    5.58] cm: [[358, 5, 10, 2], [142, 24, 132, 21], [24, 10, 322, 48], [0, 1, 35, 6]])","Metric(avg tss:  39.01, tss: [  62.87    3.05   67.08   23.04],hss2: [  53.94    4.51   11.28    3.31] cm: [[237041, 7625, 26213, 3363], [13349, 2942, 31550, 2868], [70, 89, 4833, 697], [0, 0, 408, 137]])"
"train(n)[800, 600, 600, 80]__batch128_model[16, 32, 16][64, 0]_avg_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_multi",0,128.0,,"[800, 600, 600, 80]","[16, 32, 16]","[64, 0]","[0.6000000000000001, 0.6000000000000001]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  38.52, tss: [  73.41   19.50   61.19    0.00],hss2: [  74.63   23.04   49.22    0.00] cm: [[673, 92, 76, 0], [81, 164, 342, 0], [1, 34, 543, 0], [0, 0, 74, 0]])","Metric(avg tss:  33.62, tss: [  50.97    2.85   80.67    0.00],hss2: [  53.43    4.52   18.21    0.00] cm: [[256598, 2895, 14749, 0], [23921, 1978, 24810, 0], [336, 63, 5290, 0], [0, 0, 545, 0]])"
"train(n)[1600, 300, 400, 40]__batchNone_model[16, 16, 128][64, 16]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_multi",0,,,"[1600, 300, 400, 40]","[16, 16, 128]","[64, 16]","[0.6000000000000001, 0.2]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  50.54, tss: [  73.96    4.81   65.30   58.09],hss2: [  69.08    7.56   43.41   48.94] cm: [[1369, 22, 233, 0], [70, 19, 227, 1], [4, 2, 319, 32], [0, 0, 17, 25]])","Metric(avg tss:  34.40, tss: [  47.79    0.02    7.22   82.58],hss2: [  52.95    0.03    4.35    2.99] cm: [[261221, 12, 5674, 7335], [26574, 11, 6994, 17130], [452, 0, 633, 4604], [0, 0, 47, 498]])"
"train(k)[800, 300, 800, 80]__batch1024_model[32, 128, 32][32, 32]_avg_do[0.0, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,"[800, 300, 800, 80]",,"[32, 128, 32]","[32, 32]","[0.0, 0.6000000000000001]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  38.49, tss: [  78.99    0.00   74.97    0.00],hss2: [  77.86    0.00   70.98    0.00] cm: [[745, 0, 67, 0], [141, 0, 154, 0], [6, 0, 788, 0], [0, 0, 63, 0]])","Metric(avg tss:  34.23, tss: [  61.75    0.00   75.18    0.00],hss2: [  52.85    0.00   10.00    0.00] cm: [[236142, 0, 38100, 0], [13776, 0, 36933, 0], [91, 0, 5598, 0], [0, 0, 545, 0]])"
"train(k)[400, 600, 800, 40]__batchNone_model[64, 64, 64][16, 32]_None_do[0.2, 0.4]_lr[0.01]_multi",0,,"[400, 600, 800, 40]",,"[64, 64, 64]","[16, 32]","[0.2, 0.4]",,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  63.55, tss: [  65.28   43.28   70.32   75.33],hss2: [  63.78   46.84   68.67   53.38] cm: [[235, 58, 25, 2], [102, 290, 164, 6], [3, 29, 637, 25], [0, 0, 7, 24]])","Metric(avg tss:  37.12, tss: [  62.00    9.38   70.95    6.13],hss2: [  40.87    7.96   12.77    2.61] cm: [[170531, 53120, 20055, 318], [4137, 14483, 27703, 757], [8, 230, 4477, 404], [0, 0, 380, 27]])"
"train(k)[1200, 1200, 600, 80]__batch1024_model[16, 64, 128][64, 8]_avg_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,"[1200, 1200, 600, 80]",,"[16, 64, 128]","[64, 8]","[0.6000000000000001, 0.6000000000000001]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  43.76, tss: [  66.32   35.18   66.36    7.19],hss2: [  66.30   37.27   51.70   11.16] cm: [[964, 184, 62, 0], [242, 579, 373, 5], [6, 61, 504, 10], [0, 0, 72, 6]])","Metric(avg tss:  42.47, tss: [  66.38   20.48   74.08    8.96],hss2: [  47.65   17.80   17.45    7.43] cm: [[211620, 49504, 13062, 56], [6129, 19419, 24826, 335], [15, 461, 4885, 328], [0, 0, 495, 50]])"
"train(n)[1600, 600, 200, 40]__batch1024_model[64, 128, 128][8, 0]_avg_do[0.2, 0.2]_lr[0.01]_multi",0,1024.0,,"[1600, 600, 200, 40]","[64, 128, 128]","[8, 0]","[0.2, 0.2]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  66.34, tss: [  71.37   38.35   66.99   88.67],hss2: [  70.18   41.31   52.36   52.83] cm: [[1422, 151, 39, 4], [133, 277, 144, 23], [4, 29, 162, 20], [0, 0, 3, 29]])","Metric(avg tss:  43.65, tss: [  55.35   28.84   51.92   38.50],hss2: [  55.58   32.72   24.99   15.59] cm: [[253683, 16540, 3794, 225], [20888, 17899, 10897, 1025], [271, 1516, 3215, 687], [0, 67, 265, 213]])"
"train(k)[1200, 1200, 800, 120]__batch128_model[16, 64, 32][32, 0]_None_do[0.0, 0.6000000000000001]_lr[0.01]_multi",0,128.0,"[1200, 1200, 800, 120]",,"[16, 64, 32]","[32, 0]","[0.0, 0.6000000000000001]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  42.53, tss: [  67.32   39.95   62.84    0.00],hss2: [  69.56   41.31   52.25    0.00] cm: [[741, 203, 59, 0], [121, 598, 344, 0], [2, 93, 606, 0], [0, 0, 111, 0]])","Metric(avg tss:  33.97, tss: [  50.15    5.90   79.83   -0.00],hss2: [  51.23    8.18   20.61   -0.00] cm: [[224782, 9851, 9389, 2], [21759, 4669, 20649, 3], [316, 182, 4621, 0], [0, 0, 407, 0]])"
"train(k)[1200, 1200, 200, 80]__batch1024_model[16, 128, 64][8, 8]_0_do[0.2, 0.2]_lr[0.01]_multi",0,1024.0,"[1200, 1200, 200, 80]",,"[16, 128, 64]","[8, 8]","[0.2, 0.2]",0,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  50.66, tss: [  64.05   47.41   10.01   81.16],hss2: [  64.77   47.20   12.26   38.44] cm: [[905, 271, 16, 19], [157, 875, 75, 93], [1, 103, 28, 71], [0, 6, 3, 67]])","Metric(avg tss:  47.86, tss: [  62.83   43.50   10.91   74.20],hss2: [  39.72   28.02    7.77    6.95] cm: [[187470, 80078, 5313, 1381], [3150, 36916, 4237, 6406], [0, 2006, 788, 2895], [0, 93, 30, 422]])"
"train(n)[1600, 600, 800, 160]__batchNone_model[32, 16, 16][16, 8]_0_do[0.0, 0.0]_lr[0.01]_multi",0,,,"[1600, 600, 800, 160]","[32, 16, 16]","[16, 8]","[0.0, 0.0]",0,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  73.59, tss: [  78.34   39.18   79.06   97.76],hss2: [  78.39   42.93   77.60   85.54] cm: [[1468, 117, 33, 2], [179, 267, 126, 6], [10, 64, 692, 40], [0, 0, 1, 155]])","Metric(avg tss:  19.52, tss: [  39.76    4.16   44.66  -10.50],hss2: [  20.91    3.79    5.45   -0.33] cm: [[138511, 50632, 62574, 22525], [6053, 11399, 21969, 11288], [67, 706, 4027, 889], [0, 51, 494, 0]])"
"train(k)[400, 300, 200, 160]__batch128_model[128, 32, 32][32, 32]_None_do[0.4, 0.2]_lr[0.01]_multi",0,128.0,"[400, 300, 200, 160]",,"[128, 32, 32]","[32, 32]","[0.4, 0.2]",,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  62.38, tss: [  69.01   31.96   59.17   89.36],hss2: [  67.50   35.35   54.84   76.20] cm: [[266, 39, 9, 4], [79, 123, 75, 16], [5, 21, 129, 25], [0, 0, 5, 96]])","Metric(avg tss:  46.23, tss: [  63.90   17.74   45.21   58.06],hss2: [  48.85   16.99   11.85    6.14] cm: [[194389, 36577, 11989, 1069], [8253, 15308, 19448, 4071], [36, 303, 2869, 1911], [0, 0, 161, 246]])"
"train(n)[800, 900, 600, 80]__batch128_model[16, 16, 128][8, 8]_avg_do[0.4, 0.0]_lr[0.01]_multi",0,128.0,,"[800, 900, 600, 80]","[16, 16, 128]","[8, 8]","[0.4, 0.0]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  65.88, tss: [  71.49   40.05   65.33   86.64],hss2: [  70.86   42.65   59.11   60.64] cm: [[662, 110, 31, 1], [167, 460, 254, 24], [4, 49, 482, 55], [0, 0, 8, 73]])","Metric(avg tss:  41.68, tss: [  64.68   22.40   63.80   15.83],hss2: [  46.30   19.87   14.64    4.95] cm: [[210347, 46010, 17183, 702], [6815, 19794, 22628, 1472], [31, 647, 4333, 678], [0, 9, 445, 91]])"
"train(n)[400, 300, 200, 40]__batch128_model[16, 32, 64][64, 8]_0_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,128.0,,"[400, 300, 200, 40]","[16, 32, 64]","[64, 8]","[0.4, 0.6000000000000001]",0,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  46.12, tss: [  74.45   40.54   69.51    0.00],hss2: [  75.14   43.22   56.01    0.00] cm: [[327, 55, 15, 0], [42, 154, 100, 0], [1, 18, 186, 0], [0, 1, 41, 0]])","Metric(avg tss:  10.30, tss: [  14.70  -10.65   37.13    0.00],hss2: [   5.61   -6.58    2.55    0.00] cm: [[41162, 111545, 121535, 0], [168, 14930, 35611, 0], [9, 813, 4867, 0], [0, 89, 456, 0]])"
"train(n)[1200, 900, 800, 80]__batch1024_model[16, 32, 32][8, 16]_0_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,,"[1200, 900, 800, 80]","[16, 32, 32]","[8, 16]","[0.4, 0.6000000000000001]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  37.88, tss: [  72.28    7.61   71.61    0.00],hss2: [  69.63   10.08   59.39    0.00] cm: [[1141, 32, 45, 0], [366, 87, 434, 0], [11, 14, 779, 0], [0, 0, 71, 0]])","Metric(avg tss:  30.41, tss: [  62.22   -0.41   59.84    0.00],hss2: [  39.10   -0.64    4.89    0.00] cm: [[186058, 5384, 82800, 0], [3194, 765, 46750, 0], [9, 2, 5678, 0], [0, 0, 545, 0]])"
"train(k)[1600, 1200, 400, 160]__batch128_model[64, 64, 64][64, 0]_None_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_multi",0,128.0,"[1600, 1200, 400, 160]",,"[64, 64, 64]","[64, 0]","[0.6000000000000001, 0.6000000000000001]",,,0.01,"Metric(avg tss:  45.05, tss: [  62.25   45.08   46.28   26.60],hss2: [  63.12   43.61   38.08   30.19] cm: [[928, 380, 42, 0], [98, 790, 182, 20], [1, 105, 189, 31], [0, 4, 74, 31]])","Metric(avg tss:  41.21, tss: [  48.76    8.85   46.87   60.37],hss2: [  51.81   12.36   20.54    3.93] cm: [[228349, 8065, 4451, 3159], [23195, 5744, 11212, 6929], [381, 296, 2677, 1765], [0, 1, 144, 262]])"
"train(n)[1600, 300, 800, 40]__batch128_model[32, 32, 64][64, 16]_0_do[0.6000000000000001, 0.0]_lr[0.01]_multi",0,128.0,,"[1600, 300, 800, 40]","[32, 32, 64]","[64, 16]","[0.6000000000000001, 0.0]",0,,0.01,"Metric(avg tss:  43.44, tss: [  82.29    6.26   78.50    6.72],hss2: [  82.34    9.17   72.52    9.14] cm: [[1516, 31, 83, 0], [102, 24, 155, 0], [17, 25, 730, 16], [0, 0, 38, 3]])","Metric(avg tss:  33.76, tss: [  55.82    5.70   69.20    4.31],hss2: [  51.22    8.89   11.59    5.41] cm: [[242715, 2600, 28917, 10], [18279, 3409, 28891, 130], [330, 243, 4956, 160], [0, 23, 498, 24]])"
"train(n)[800, 1200, 800, 120]__batch128_model[16, 16, 64][16, 32]_avg_do[0.4, 0.2]_lr[0.01]_multi",0,128.0,,"[800, 1200, 800, 120]","[16, 16, 64]","[16, 32]","[0.4, 0.2]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  57.08, tss: [  70.95   44.49   51.02   61.85],hss2: [  74.56   45.25   48.03   48.37] cm: [[583, 173, 25, 0], [77, 743, 342, 23], [2, 143, 582, 97], [0, 0, 44, 86]])","Metric(avg tss:  36.99, tss: [  50.18    6.48    6.01   85.28],hss2: [  42.36    6.81    4.64    3.07] cm: [[228793, 34670, 3554, 7225], [18656, 9604, 5045, 17404], [277, 287, 493, 4632], [0, 0, 32, 513]])"
"train(n)[800, 600, 600, 160]__batch1024_model[128, 32, 64][16, 16]_0_do[0.4, 0.4]_lr[0.01]_multi",0,1024.0,,"[800, 600, 600, 160]","[128, 32, 64]","[16, 16]","[0.4, 0.4]",0,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  42.80, tss: [  60.96   35.04   51.26   23.93],hss2: [  58.07   38.01   50.45   32.37] cm: [[684, 108, 15, 0], [174, 268, 142, 0], [115, 62, 410, 28], [33, 1, 81, 39]])","Metric(avg tss:  33.26, tss: [  46.73   22.91   54.52    8.86],hss2: [  44.10   23.90   24.90    9.35] cm: [[242011, 27977, 4240, 14], [22221, 16819, 11459, 210], [1347, 744, 3383, 215], [72, 40, 384, 49]])"
"train(k)[1600, 300, 400, 160]__batch1024_model[64, 64, 128][16, 32]_0_do[0.0, 0.2]_lr[0.01]_multi",0,1024.0,"[1600, 300, 400, 160]",,"[64, 64, 128]","[16, 32]","[0.0, 0.2]",0,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  47.99, tss: [  73.36    2.80   69.96   45.82],hss2: [  72.68    4.52   51.09   55.26] cm: [[1419, 17, 148, 2], [119, 11, 150, 4], [15, 6, 338, 21], [0, 0, 89, 79]])","Metric(avg tss:  41.65, tss: [  55.13    3.99   63.61   43.86],hss2: [  54.29    6.38   12.52   18.61] cm: [[251244, 1621, 21217, 160], [20531, 2354, 26991, 833], [243, 189, 4466, 791], [0, 32, 271, 242]])"
"train(n)[400, 300, 200, 80]__batch128_model[128, 64, 16][64, 32]_0_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,128.0,,"[400, 300, 200, 80]","[128, 64, 16]","[64, 32]","[0.6000000000000001, 0.4]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  7.14, tss: [  14.52    5.86    8.19    0.00],hss2: [  17.24    7.57    3.90    0.00] cm: [[61, 7, 302, 0], [11, 27, 277, 0], [1, 11, 201, 0], [0, 0, 82, 0]])","Metric(avg tss:  4.34, tss: [   8.38    2.46    6.51    0.00],hss2: [   3.10    3.74    0.25    0.00] cm: [[27948, 5797, 240497, 0], [1024, 2348, 47337, 0], [9, 270, 5410, 0], [0, 20, 525, 0]])"
"train(k)[800, 1200, 800, 160]__batch128_model[32, 16, 16][16, 32]_0_do[0.2, 0.6000000000000001]_lr[0.01]_multi",0,128.0,"[800, 1200, 800, 160]",,"[32, 16, 16]","[16, 32]","[0.2, 0.6000000000000001]",0,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  49.11, tss: [  62.67   17.48   35.37   80.94],hss2: [  55.33   19.19   34.19   34.19] cm: [[642, 68, 45, 15], [429, 310, 387, 99], [17, 65, 447, 269], [0, 0, 7, 124]])","Metric(avg tss:  5.56, tss: [   9.58    8.39   -2.44    6.70],hss2: [   3.53    8.83   -0.68    0.03] cm: [[27616, 33460, 33203, 179963], [279, 10420, 1686, 38324], [0, 558, 472, 4659], [0, 93, 48, 404]])"
"train(k)[1200, 1200, 600, 160]__batch1024_model[16, 64, 32][16, 16]_avg_do[0.4, 0.2]_lr[0.01]_multi",0,1024.0,"[1200, 1200, 600, 160]",,"[16, 64, 32]","[16, 16]","[0.4, 0.2]",avg,,0.01,"Metric(avg tss:  55.44, tss: [  66.67   45.53   54.55   55.00],hss2: [  69.62   45.45   47.37   49.86] cm: [[858, 306, 49, 1], [77, 782, 304, 16], [0, 101, 425, 74], [0, 0, 60, 83]])","Metric(avg tss:  37.37, tss: [  51.54    6.88   35.66   55.41],hss2: [  54.02   10.14   15.05    3.27] cm: [[256847, 5952, 6905, 4538], [23609, 4620, 12071, 10409], [372, 301, 2364, 2652], [0, 4, 210, 331]])"
"train(n)[1200, 900, 600, 40]__batchNone_model[16, 16, 128][8, 0]_0_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,,,"[1200, 900, 600, 40]","[16, 16, 128]","[8, 0]","[0.4, 0.6000000000000001]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  40.17, tss: [  73.44   13.66   65.98    7.60],hss2: [  72.88   16.83   48.74   11.70] cm: [[1083, 65, 72, 0], [225, 161, 504, 0], [8, 17, 559, 8], [0, 0, 35, 3]])","Metric(avg tss:  22.76, tss: [  44.37   -3.70   50.35    0.00],hss2: [  23.88   -5.20    3.40    0.00] cm: [[145846, 14249, 114147, 0], [4986, 700, 45023, 0], [30, 3, 5656, 0], [0, 0, 545, 0]])"
"train(k)[1600, 300, 800, 120]__batch1024_model[64, 16, 128][32, 16]_None_do[0.2, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,"[1600, 300, 800, 120]",,"[64, 16, 128]","[32, 16]","[0.2, 0.6000000000000001]",,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  22.12, tss: [  45.66    0.00   42.82    0.00],hss2: [  47.17    0.00   43.87    0.00] cm: [[1212, 0, 81, 0], [193, 0, 101, 0], [301, 0, 404, 0], [30, 0, 61, 0]])","Metric(avg tss:  19.67, tss: [  27.13    0.00   51.54    0.00],hss2: [  34.34    0.00   18.07    0.00] cm: [[235677, 0, 8347, 0], [34271, 0, 12809, 0], [2105, 0, 3014, 0], [161, 0, 246, 0]])"
"train(n)[1200, 900, 400, 120]__batch1024_model[64, 128, 128][32, 32]_avg_do[0.4, 0.2]_lr[0.01]_multi",0,1024.0,,"[1200, 900, 400, 120]","[64, 128, 128]","[32, 32]","[0.4, 0.2]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  65.29, tss: [  71.91   39.10   54.40   95.75],hss2: [  71.73   41.94   46.15   68.26] cm: [[1021, 136, 27, 4], [199, 471, 248, 27], [2, 44, 241, 75], [0, 0, 0, 125]])","Metric(avg tss:  50.83, tss: [  65.68   26.54   59.55   51.56],hss2: [  53.53   25.73   19.32    9.91] cm: [[231046, 34192, 8043, 961], [10563, 19760, 17673, 2713], [13, 662, 3842, 1172], [0, 0, 256, 289]])"
